DateTime,LATITUDE,LONGITUDE,DEPTH,TEMP,risk_score
2010-05-22 09:19:59,34.32435,-120.815216,20.0,11.4,1
2010-05-22 09:39:59,34.32435,-120.815216,20.0,11.45,2
2010-05-22 09:59:59,34.32435,-120.815216,20.0,11.47,0
2010-05-22 10:19:59,34.32435,-120.815216,20.0,11.46,1
2010-05-22 10:40:00,34.32435,-120.815216,20.0,11.48,1
2010-05-22 11:00:00,34.32435,-120.815216,20.0,11.48,2
2010-05-22 11:20:00,34.32435,-120.815216,20.0,11.47,1
2010-05-22 11:40:00,34.32435,-120.815216,20.0,11.45,1
2010-05-22 12:00:00,34.32435,-120.815216,20.0,11.45,0
2010-05-22 12:19:59,34.32435,-120.815216,20.0,11.43,1
2010-05-22 12:39:59,34.32435,-120.815216,20.0,11.42,1
2010-05-22 12:59:59,34.32435,-120.815216,20.0,11.39,1
2010-05-22 13:19:59,34.32435,-120.815216,20.0,11.32,0
2010-05-22 13:40:00,34.32435,-120.815216,20.0,11.3,0
2010-05-22 14:00:00,34.32435,-120.815216,20.0,11.29,1
2010-05-22 14:20:00,34.32435,-120.815216,20.0,11.28,0
2010-05-22 14:40:00,34.32435,-120.815216,20.0,11.29,1
2010-05-22 15:00:00,34.32435,-120.815216,20.0,11.31,0
2010-05-22 15:19:59,34.32435,-120.815216,20.0,11.33,0
2010-05-22 15:39:59,34.32435,-120.815216,20.0,11.35,0
2010-05-22 15:59:59,34.32435,-120.815216,20.0,11.36,0
2010-05-22 16:19:59,34.32435,-120.815216,20.0,11.33,0
2010-05-22 16:40:00,34.32435,-120.815216,20.0,11.3,0
2010-05-22 17:00:00,34.32435,-120.815216,20.0,11.29,0
2010-05-22 17:20:00,34.32435,-120.815216,20.0,11.31,0
2010-05-22 17:40:00,34.32435,-120.815216,20.0,11.34,0
2010-05-22 18:00:00,34.32435,-120.815216,20.0,11.35,0
2010-05-22 18:19:59,34.32435,-120.815216,20.0,11.34,0
2010-05-22 18:39:59,34.32435,-120.815216,20.0,11.32,0
2010-05-22 18:59:59,34.32435,-120.815216,20.0,11.32,1
2010-05-22 19:19:59,34.32435,-120.815216,20.0,11.32,1
2010-05-22 19:40:00,34.32435,-120.815216,20.0,11.39,1
2010-05-22 20:00:00,34.32435,-120.815216,20.0,11.41,2
2010-05-22 20:20:00,34.32435,-120.815216,20.0,11.39,2
2010-05-22 20:40:00,34.32435,-120.815216,20.0,11.4,1
2010-05-22 21:00:00,34.32435,-120.815216,20.0,11.38,2
2010-05-22 21:19:59,34.32435,-120.815216,20.0,11.39,1
2010-05-22 21:39:59,34.32435,-120.815216,20.0,11.38,1
2010-05-22 21:59:59,34.32435,-120.815216,20.0,11.38,1
2010-05-22 22:19:59,34.32435,-120.815216,20.0,11.37,1
2010-05-22 22:40:00,34.32435,-120.815216,20.0,11.39,1
2010-05-22 23:00:00,34.32435,-120.815216,20.0,11.42,1
2010-05-22 23:20:00,34.32435,-120.815216,20.0,11.43,0
2010-05-22 23:40:00,34.32435,-120.815216,20.0,11.45,1
2010-05-23 00:00:00,34.32435,-120.815216,20.0,11.46,0
2010-05-23 00:19:59,34.32435,-120.815216,20.0,11.47,0
2010-05-23 00:39:59,34.32435,-120.815216,20.0,11.46,0
2010-05-23 00:59:59,34.32435,-120.815216,20.0,11.48,0
2010-05-23 01:19:59,34.32435,-120.815216,20.0,11.46,0
2010-05-23 01:40:00,34.32435,-120.815216,20.0,11.43,0
2010-05-23 02:00:00,34.32435,-120.815216,20.0,11.39,0
2010-05-23 02:20:00,34.32435,-120.815216,20.0,11.37,0
2010-05-23 02:40:00,34.32435,-120.815216,20.0,11.39,1
2010-05-23 03:00:00,34.32435,-120.815216,20.0,11.42,0
2010-05-23 03:19:59,34.32435,-120.815216,20.0,11.44,0
2010-05-23 03:39:59,34.32435,-120.815216,20.0,11.45,1
2010-05-23 03:59:59,34.32435,-120.815216,20.0,11.49,1
2010-05-23 04:19:59,34.32435,-120.815216,20.0,11.52,0
2010-05-23 04:40:00,34.32435,-120.815216,20.0,11.55,0
2010-05-23 05:00:00,34.32435,-120.815216,20.0,11.55,1
2010-05-23 05:20:00,34.32435,-120.815216,20.0,11.56,0
2010-05-23 05:40:00,34.32435,-120.815216,20.0,11.57,0
2010-05-23 06:00:00,34.32435,-120.815216,20.0,11.57,0
2010-05-23 06:19:59,34.32435,-120.815216,20.0,11.56,0
2010-05-23 06:39:59,34.32435,-120.815216,20.0,11.56,0
2010-05-23 06:59:59,34.32435,-120.815216,20.0,11.55,1
2010-05-23 07:19:59,34.32435,-120.815216,20.0,11.52,1
2010-05-23 07:40:00,34.32435,-120.815216,20.0,11.52,0
2010-05-23 08:00:00,34.32435,-120.815216,20.0,11.5,0
2010-05-23 08:20:00,34.32435,-120.815216,20.0,11.49,0
2010-05-23 08:40:00,34.32435,-120.815216,20.0,11.48,2
2010-05-23 09:00:00,34.32435,-120.815216,20.0,11.46,0
2010-05-23 09:19:59,34.32435,-120.815216,20.0,11.44,2
2010-05-23 09:39:59,34.32435,-120.815216,20.0,11.39,1
2010-05-23 09:59:59,34.32435,-120.815216,20.0,11.38,1
2010-05-23 10:19:59,34.32435,-120.815216,20.0,11.39,0
2010-05-23 10:40:00,34.32435,-120.815216,20.0,11.38,2
2010-05-23 11:00:00,34.32435,-120.815216,20.0,11.36,1
2010-05-23 11:20:00,34.32435,-120.815216,20.0,11.35,0
2010-05-23 11:40:00,34.32435,-120.815216,20.0,11.34,1
2010-05-23 12:00:00,34.32435,-120.815216,20.0,11.33,1
2010-05-23 12:19:59,34.32435,-120.815216,20.0,11.32,1
2010-05-23 12:39:59,34.32435,-120.815216,20.0,11.32,1
2010-05-23 12:59:59,34.32435,-120.815216,20.0,11.32,1
2010-05-23 13:19:59,34.32435,-120.815216,20.0,11.33,1
2010-05-23 13:40:00,34.32435,-120.815216,20.0,11.34,1
2010-05-23 14:00:00,34.32435,-120.815216,20.0,11.34,1
2010-05-23 14:20:00,34.32435,-120.815216,20.0,11.33,1
2010-05-23 14:40:00,34.32435,-120.815216,20.0,11.32,0
2010-05-23 15:00:00,34.32435,-120.815216,20.0,11.32,0
2010-05-23 15:19:59,34.32435,-120.815216,20.0,11.31,0
2010-05-23 15:39:59,34.32435,-120.815216,20.0,11.32,0
2010-05-23 15:59:59,34.32435,-120.815216,20.0,11.34,0
2010-05-23 16:19:59,34.32435,-120.815216,20.0,11.35,1
2010-05-23 16:40:00,34.32435,-120.815216,20.0,11.37,1
2010-05-23 17:00:00,34.32435,-120.815216,20.0,11.38,0
2010-05-23 17:20:00,34.32435,-120.815216,20.0,11.39,0
2010-05-23 17:40:00,34.32435,-120.815216,20.0,11.43,0
2010-05-23 18:00:00,34.32435,-120.815216,20.0,11.46,0
2010-05-23 18:19:59,34.32435,-120.815216,20.0,11.48,0
2010-05-23 18:39:59,34.32435,-120.815216,20.0,11.51,0
2010-05-23 18:59:59,34.32435,-120.815216,20.0,11.54,0
2010-05-23 19:19:59,34.32435,-120.815216,20.0,11.55,0
2010-05-23 19:40:00,34.32435,-120.815216,20.0,11.55,0
2010-05-23 20:00:00,34.32435,-120.815216,20.0,11.58,1
2010-05-23 20:20:00,34.32435,-120.815216,20.0,11.59,0
2010-05-23 20:40:00,34.32435,-120.815216,20.0,11.59,0
2010-05-23 21:00:00,34.32435,-120.815216,20.0,11.65,1
2010-05-23 21:19:59,34.32435,-120.815216,20.0,11.62,0
2010-05-23 21:39:59,34.32435,-120.815216,20.0,11.65,1
2010-05-23 21:59:59,34.32435,-120.815216,20.0,11.64,0
2010-05-23 22:19:59,34.32435,-120.815216,20.0,11.64,0
2010-05-23 22:40:00,34.32435,-120.815216,20.0,11.62,0
2010-05-23 23:00:00,34.32435,-120.815216,20.0,11.63,0
2010-05-23 23:20:00,34.32435,-120.815216,20.0,11.69,0
2010-05-23 23:40:00,34.32435,-120.815216,20.0,11.7,1
2010-05-24 00:00:00,34.32435,-120.815216,20.0,11.68,0
2010-05-24 00:19:59,34.32435,-120.815216,20.0,11.73,0
2010-05-24 00:39:59,34.32435,-120.815216,20.0,11.74,0
2010-05-24 00:59:59,34.32435,-120.815216,20.0,11.79,0
2010-05-24 01:19:59,34.32435,-120.815216,20.0,11.79,0
2010-05-24 01:40:00,34.32435,-120.815216,20.0,11.81,0
2010-05-24 02:00:00,34.32435,-120.815216,20.0,11.83,0
2010-05-24 02:20:00,34.32435,-120.815216,20.0,11.84,0
2010-05-24 02:40:00,34.32435,-120.815216,20.0,11.85,0
2010-05-24 03:00:00,34.32435,-120.815216,20.0,11.84,0
2010-05-24 03:19:59,34.32435,-120.815216,20.0,11.85,0
2010-05-24 03:39:59,34.32435,-120.815216,20.0,11.84,0
2010-05-24 03:59:59,34.32435,-120.815216,20.0,11.84,0
2010-05-24 04:19:59,34.32435,-120.815216,20.0,11.83,1
2010-05-24 04:40:00,34.32435,-120.815216,20.0,11.83,1
2010-05-24 05:00:00,34.32435,-120.815216,20.0,11.83,2
2010-05-24 05:20:00,34.32435,-120.815216,20.0,11.83,0
2010-05-24 05:40:00,34.32435,-120.815216,20.0,11.83,0
2010-05-24 06:00:00,34.32435,-120.815216,20.0,11.83,0
2010-05-24 06:19:59,34.32435,-120.815216,20.0,11.83,0
2010-05-24 06:39:59,34.32435,-120.815216,20.0,11.83,0
2010-05-24 06:59:59,34.32435,-120.815216,20.0,11.82,1
2010-05-24 07:19:59,34.32435,-120.815216,20.0,11.81,1
2010-05-24 07:40:00,34.32435,-120.815216,20.0,11.81,0
2010-05-24 08:00:00,34.32435,-120.815216,20.0,11.8,0
2010-05-24 08:20:00,34.32435,-120.815216,20.0,11.79,0
2010-05-24 08:40:00,34.32435,-120.815216,20.0,11.79,0
2010-05-24 09:00:00,34.32435,-120.815216,20.0,11.78,1
2010-05-24 09:19:59,34.32435,-120.815216,20.0,11.77,0
2010-05-24 09:39:59,34.32435,-120.815216,20.0,11.76,0
2010-05-24 09:59:59,34.32435,-120.815216,20.0,11.76,0
2010-05-24 10:19:59,34.32435,-120.815216,20.0,11.75,1
2010-05-24 10:40:00,34.32435,-120.815216,20.0,11.75,1
2010-05-24 11:00:00,34.32435,-120.815216,20.0,11.78,1
2010-05-24 11:20:00,34.32435,-120.815216,20.0,11.79,1
2010-05-24 11:40:00,34.32435,-120.815216,20.0,11.79,0
2010-05-24 12:00:00,34.32435,-120.815216,20.0,11.78,0
2010-05-24 12:19:59,34.32435,-120.815216,20.0,11.78,1
2010-05-24 12:39:59,34.32435,-120.815216,20.0,11.78,0
2010-05-24 12:59:59,34.32435,-120.815216,20.0,11.77,0
2010-05-24 13:19:59,34.32435,-120.815216,20.0,11.76,0
2010-05-24 13:40:00,34.32435,-120.815216,20.0,11.73,0
2010-05-24 14:00:00,34.32435,-120.815216,20.0,11.73,0
2010-05-24 14:20:00,34.32435,-120.815216,20.0,11.74,0
2010-05-24 14:40:00,34.32435,-120.815216,20.0,11.75,0
2010-05-24 15:00:00,34.32435,-120.815216,20.0,11.75,1
2010-05-24 15:19:59,34.32435,-120.815216,20.0,11.75,0
2010-05-24 15:39:59,34.32435,-120.815216,20.0,11.77,0
2010-05-24 15:59:59,34.32435,-120.815216,20.0,11.78,0
2010-05-24 16:19:59,34.32435,-120.815216,20.0,11.79,0
2010-05-24 16:40:00,34.32435,-120.815216,20.0,11.81,0
2010-05-24 17:00:00,34.32435,-120.815216,20.0,11.86,0
2010-05-24 17:20:00,34.32435,-120.815216,20.0,11.91,0
2010-05-24 17:40:00,34.32435,-120.815216,20.0,11.95,0
2010-05-24 18:00:00,34.32435,-120.815216,20.0,11.97,0
2010-05-24 18:19:59,34.32435,-120.815216,20.0,12.03,0
2010-05-24 18:39:59,34.32435,-120.815216,20.0,12.03,0
2010-05-24 18:59:59,34.32435,-120.815216,20.0,12.06,0
2010-05-24 19:19:59,34.32435,-120.815216,20.0,12.09,0
2010-05-24 19:40:00,34.32435,-120.815216,20.0,12.13,0
2010-05-24 20:00:00,34.32435,-120.815216,20.0,12.04,0
2010-05-24 20:20:00,34.32435,-120.815216,20.0,12.04,0
2010-05-24 20:40:00,34.32435,-120.815216,20.0,12.0,0
2010-05-24 21:00:00,34.32435,-120.815216,20.0,12.01,0
2010-05-24 21:19:59,34.32435,-120.815216,20.0,12.04,0
2010-05-24 21:39:59,34.32435,-120.815216,20.0,12.08,0
2010-05-24 21:59:59,34.32435,-120.815216,20.0,12.08,0
2010-05-24 22:19:59,34.32435,-120.815216,20.0,12.15,0
2010-05-24 22:40:00,34.32435,-120.815216,20.0,12.15,0
2010-05-24 23:00:00,34.32435,-120.815216,20.0,12.13,0
2010-05-24 23:20:00,34.32435,-120.815216,20.0,12.1,0
2010-05-24 23:40:00,34.32435,-120.815216,20.0,12.09,0
2010-05-25 00:00:00,34.32435,-120.815216,20.0,12.04,1
2010-05-25 00:19:59,34.32435,-120.815216,20.0,12.04,1
2010-05-25 00:39:59,34.32435,-120.815216,20.0,12.08,0
2010-05-25 00:59:59,34.32435,-120.815216,20.0,12.19,0
2010-05-25 01:19:59,34.32435,-120.815216,20.0,12.21,0
2010-05-25 01:40:00,34.32435,-120.815216,20.0,12.24,0
2010-05-25 02:00:00,34.32435,-120.815216,20.0,12.27,0
2010-05-25 02:20:00,34.32435,-120.815216,20.0,12.22,0
2010-05-25 02:40:00,34.32435,-120.815216,20.0,12.28,0
2010-05-25 03:00:00,34.32435,-120.815216,20.0,12.27,0
2010-05-25 03:19:59,34.32435,-120.815216,20.0,12.24,0
2010-05-25 03:39:59,34.32435,-120.815216,20.0,12.33,0
2010-05-25 03:59:59,34.32435,-120.815216,20.0,12.39,0
2010-05-25 04:19:59,34.32435,-120.815216,20.0,12.44,0
2010-05-25 04:40:00,34.32435,-120.815216,20.0,12.46,0
2010-05-25 05:00:00,34.32435,-120.815216,20.0,12.52,0
2010-05-25 05:20:00,34.32435,-120.815216,20.0,12.53,0
2010-05-25 05:40:00,34.32435,-120.815216,20.0,12.54,0
2010-05-25 06:00:00,34.32435,-120.815216,20.0,12.57,0
2010-05-25 06:19:59,34.32435,-120.815216,20.0,12.38,0
2010-05-25 06:39:59,34.32435,-120.815216,20.0,12.37,0
2010-05-25 06:59:59,34.32435,-120.815216,20.0,12.21,0
2010-05-25 07:19:59,34.32435,-120.815216,20.0,12.39,0
2010-05-25 07:40:00,34.32435,-120.815216,20.0,12.39,0
2010-05-25 08:00:00,34.32435,-120.815216,20.0,12.37,0
2010-05-25 08:20:00,34.32435,-120.815216,20.0,12.28,0
2010-05-25 08:40:00,34.32435,-120.815216,20.0,12.15,0
2010-05-25 09:00:00,34.32435,-120.815216,20.0,12.21,0
2010-05-25 09:19:59,34.32435,-120.815216,20.0,12.19,0
2010-05-25 09:39:59,34.32435,-120.815216,20.0,12.15,0
2010-05-25 09:59:59,34.32435,-120.815216,20.0,12.17,0
2010-05-25 10:19:59,34.32435,-120.815216,20.0,12.17,0
2010-05-25 10:40:00,34.32435,-120.815216,20.0,12.19,0
2010-05-25 11:00:00,34.32435,-120.815216,20.0,12.19,0
2010-05-25 11:20:00,34.32435,-120.815216,20.0,12.23,0
2010-05-25 11:40:00,34.32435,-120.815216,20.0,12.25,0
2010-05-25 12:00:00,34.32435,-120.815216,20.0,12.23,0
2010-05-25 12:19:59,34.32435,-120.815216,20.0,12.21,0
2010-05-25 12:39:59,34.32435,-120.815216,20.0,12.24,0
2010-05-25 12:59:59,34.32435,-120.815216,20.0,12.2,0
2010-05-25 13:19:59,34.32435,-120.815216,20.0,12.24,0
2010-05-25 13:40:00,34.32435,-120.815216,20.0,12.31,0
2010-05-25 14:00:00,34.32435,-120.815216,20.0,12.36,0
2010-05-25 14:20:00,34.32435,-120.815216,20.0,12.58,0
2010-05-25 14:40:00,34.32435,-120.815216,20.0,12.71,0
2010-05-25 15:00:00,34.32435,-120.815216,20.0,12.78,1
2010-05-25 15:19:59,34.32435,-120.815216,20.0,12.81,1
2010-05-25 15:39:59,34.32435,-120.815216,20.0,12.95,1
2010-05-25 15:59:59,34.32435,-120.815216,20.0,12.95,1
2010-05-25 16:19:59,34.32435,-120.815216,20.0,13.12,1
2010-05-25 16:40:00,34.32435,-120.815216,20.0,13.18,1
2010-05-25 17:00:00,34.32435,-120.815216,20.0,13.22,0
2010-05-25 17:20:00,34.32435,-120.815216,20.0,13.24,0
2010-05-25 17:40:00,34.32435,-120.815216,20.0,13.19,0
2010-05-25 18:00:00,34.32435,-120.815216,20.0,13.25,0
2010-05-25 18:19:59,34.32435,-120.815216,20.0,13.31,0
2010-05-25 18:39:59,34.32435,-120.815216,20.0,13.33,0
2010-05-25 18:59:59,34.32435,-120.815216,20.0,13.38,0
2010-05-25 19:19:59,34.32435,-120.815216,20.0,13.34,0
2010-05-25 19:40:00,34.32435,-120.815216,20.0,13.38,1
2010-05-25 20:00:00,34.32435,-120.815216,20.0,13.34,0
2010-05-25 20:20:00,34.32435,-120.815216,20.0,13.32,0
2010-05-25 20:40:00,34.32435,-120.815216,20.0,13.34,0
2010-05-25 21:00:00,34.32435,-120.815216,20.0,13.31,0
2010-05-25 21:19:59,34.32435,-120.815216,20.0,13.27,0
2010-05-25 21:39:59,34.32435,-120.815216,20.0,13.28,0
2010-05-25 21:59:59,34.32435,-120.815216,20.0,13.32,0
2010-05-25 22:19:59,34.32435,-120.815216,20.0,13.32,0
2010-05-25 22:40:00,34.32435,-120.815216,20.0,13.35,0
2010-05-25 23:00:00,34.32435,-120.815216,20.0,13.34,0
2010-05-25 23:20:00,34.32435,-120.815216,20.0,13.36,0
2010-05-25 23:40:00,34.32435,-120.815216,20.0,13.46,0
2010-05-26 00:00:00,34.32435,-120.815216,20.0,13.48,0
2010-05-26 00:19:59,34.32435,-120.815216,20.0,13.49,0
2010-05-26 00:39:59,34.32435,-120.815216,20.0,13.39,0
2010-05-26 00:59:59,34.32435,-120.815216,20.0,13.42,0
2010-05-26 01:19:59,34.32435,-120.815216,20.0,13.44,0
2010-05-26 01:40:00,34.32435,-120.815216,20.0,13.36,0
2010-05-26 02:00:00,34.32435,-120.815216,20.0,13.38,0
2010-05-26 02:20:00,34.32435,-120.815216,20.0,13.4,0
2010-05-26 02:40:00,34.32435,-120.815216,20.0,13.37,0
2010-05-26 03:00:00,34.32435,-120.815216,20.0,13.33,0
2010-05-26 03:19:59,34.32435,-120.815216,20.0,13.34,0
2010-05-26 03:39:59,34.32435,-120.815216,20.0,13.28,0
2010-05-26 03:59:59,34.32435,-120.815216,20.0,13.36,0
2010-05-26 04:19:59,34.32435,-120.815216,20.0,13.39,0
2010-05-26 04:40:00,34.32435,-120.815216,20.0,13.43,0
2010-05-26 05:00:00,34.32435,-120.815216,20.0,13.43,0
2010-05-26 05:20:00,34.32435,-120.815216,20.0,13.4,1
2010-05-26 05:40:00,34.32435,-120.815216,20.0,13.39,0
2010-05-26 06:00:00,34.32435,-120.815216,20.0,13.39,1
2010-05-26 06:19:59,34.32435,-120.815216,20.0,13.37,0
2010-05-26 06:39:59,34.32435,-120.815216,20.0,13.36,0
2010-05-26 06:59:59,34.32435,-120.815216,20.0,13.35,1
2010-05-26 07:19:59,34.32435,-120.815216,20.0,13.33,0
2010-05-26 07:40:00,34.32435,-120.815216,20.0,13.3,0
2010-05-26 08:00:00,34.32435,-120.815216,20.0,13.25,0
2010-05-26 08:20:00,34.32435,-120.815216,20.0,13.3,0
2010-05-26 08:40:00,34.32435,-120.815216,20.0,13.31,0
2010-05-26 09:00:00,34.32435,-120.815216,20.0,13.32,0
2010-05-26 09:19:59,34.32435,-120.815216,20.0,13.31,0
2010-05-26 09:39:59,34.32435,-120.815216,20.0,13.31,0
2010-05-26 09:59:59,34.32435,-120.815216,20.0,13.3,0
2010-05-26 10:19:59,34.32435,-120.815216,20.0,13.3,0
2010-05-26 10:40:00,34.32435,-120.815216,20.0,13.29,0
2010-05-26 11:00:00,34.32435,-120.815216,20.0,13.3,1
2010-05-26 11:20:00,34.32435,-120.815216,20.0,13.3,0
2010-05-26 11:40:00,34.32435,-120.815216,20.0,13.3,0
2010-05-26 12:00:00,34.32435,-120.815216,20.0,13.3,0
2010-05-26 12:19:59,34.32435,-120.815216,20.0,13.31,0
2010-05-26 12:39:59,34.32435,-120.815216,20.0,13.31,0
2010-05-26 12:59:59,34.32435,-120.815216,20.0,13.31,0
2010-05-26 13:19:59,34.32435,-120.815216,20.0,13.31,0
2010-05-26 13:40:00,34.32435,-120.815216,20.0,13.31,0
2010-05-26 14:00:00,34.32435,-120.815216,20.0,13.3,0
2010-05-26 14:20:00,34.32435,-120.815216,20.0,13.31,0
2010-05-26 14:40:00,34.32435,-120.815216,20.0,13.3,0
2010-05-26 15:00:00,34.32435,-120.815216,20.0,13.3,0
2010-05-26 15:19:59,34.32435,-120.815216,20.0,13.3,0
2010-05-26 15:39:59,34.32435,-120.815216,20.0,13.31,0
2010-05-26 15:59:59,34.32435,-120.815216,20.0,13.29,0
2010-05-26 16:19:59,34.32435,-120.815216,20.0,13.3,0
2010-05-26 16:40:00,34.32435,-120.815216,20.0,13.31,0
2010-05-26 17:00:00,34.32435,-120.815216,20.0,13.31,0
2010-05-26 17:20:00,34.32435,-120.815216,20.0,13.31,0
2010-05-26 17:40:00,34.32435,-120.815216,20.0,13.29,0
2010-05-26 18:00:00,34.32435,-120.815216,20.0,13.29,0
2010-05-26 18:19:59,34.32435,-120.815216,20.0,13.25,0
2010-05-26 18:39:59,34.32435,-120.815216,20.0,13.24,0
2010-05-26 18:59:59,34.32435,-120.815216,20.0,13.23,0
2010-05-26 19:19:59,34.32435,-120.815216,20.0,13.22,1
2010-05-26 19:40:00,34.32435,-120.815216,20.0,13.18,0
2010-05-26 20:00:00,34.32435,-120.815216,20.0,13.11,0
2010-05-26 20:20:00,34.32435,-120.815216,20.0,12.91,0
2010-05-26 20:40:00,34.32435,-120.815216,20.0,12.79,0
2010-05-26 21:00:00,34.32435,-120.815216,20.0,12.83,0
2010-05-26 21:19:59,34.32435,-120.815216,20.0,12.82,0
2010-05-26 21:39:59,34.32435,-120.815216,20.0,12.82,0
2010-05-26 21:59:59,34.32435,-120.815216,20.0,12.79,0
2010-05-26 22:19:59,34.32435,-120.815216,20.0,12.78,0
2010-05-26 22:40:00,34.32435,-120.815216,20.0,12.75,0
2010-05-26 23:00:00,34.32435,-120.815216,20.0,12.75,0
2010-05-26 23:20:00,34.32435,-120.815216,20.0,12.78,0
2010-05-26 23:40:00,34.32435,-120.815216,20.0,12.74,0
2010-05-27 00:00:00,34.32435,-120.815216,20.0,12.76,0
2010-05-27 00:19:59,34.32435,-120.815216,20.0,12.8,0
2010-05-27 00:39:59,34.32435,-120.815216,20.0,12.79,0
2010-05-27 00:59:59,34.32435,-120.815216,20.0,12.76,0
2010-05-27 01:19:59,34.32435,-120.815216,20.0,12.73,0
2010-05-27 01:40:00,34.32435,-120.815216,20.0,12.72,0
2010-05-27 02:00:00,34.32435,-120.815216,20.0,12.71,0
2010-05-27 02:20:00,34.32435,-120.815216,20.0,12.72,0
2010-05-27 02:40:00,34.32435,-120.815216,20.0,12.72,0
2010-05-27 03:00:00,34.32435,-120.815216,20.0,12.71,0
2010-05-27 03:19:59,34.32435,-120.815216,20.0,12.57,0
2010-05-27 03:39:59,34.32435,-120.815216,20.0,12.59,0
2010-05-27 03:59:59,34.32435,-120.815216,20.0,12.7,0
2010-05-27 04:19:59,34.32435,-120.815216,20.0,12.71,0
2010-05-27 04:40:00,34.32435,-120.815216,20.0,12.7,0
2010-05-27 05:00:00,34.32435,-120.815216,20.0,12.63,0
2010-05-27 05:20:00,34.32435,-120.815216,20.0,12.68,0
2010-05-27 05:40:00,34.32435,-120.815216,20.0,12.6,0
2010-05-27 06:00:00,34.32435,-120.815216,20.0,12.73,0
2010-05-27 06:19:59,34.32435,-120.815216,20.0,12.54,0
2010-05-27 06:39:59,34.32435,-120.815216,20.0,12.53,1
2010-05-27 06:59:59,34.32435,-120.815216,20.0,12.54,0
2010-05-27 07:19:59,34.32435,-120.815216,20.0,12.7,1
2010-05-27 07:40:00,34.32435,-120.815216,20.0,12.67,1
2010-05-27 08:00:00,34.32435,-120.815216,20.0,12.71,1
2010-05-27 08:20:00,34.32435,-120.815216,20.0,12.69,1
2010-05-27 08:40:00,34.32435,-120.815216,20.0,12.7,1
2010-05-27 09:00:00,34.32435,-120.815216,20.0,12.68,1
2010-05-27 09:19:59,34.32435,-120.815216,20.0,12.63,1
2010-05-27 09:39:59,34.32435,-120.815216,20.0,12.67,1
2010-05-27 09:59:59,34.32435,-120.815216,20.0,12.72,1
2010-05-27 10:19:59,34.32435,-120.815216,20.0,12.72,1
2010-05-27 10:40:00,34.32435,-120.815216,20.0,12.67,1
2010-05-27 11:00:00,34.32435,-120.815216,20.0,12.83,0
2010-05-27 11:20:00,34.32435,-120.815216,20.0,13.1,0
2010-05-27 11:40:00,34.32435,-120.815216,20.0,13.13,1
2010-05-27 12:00:00,34.32435,-120.815216,20.0,13.28,0
2010-05-27 12:19:59,34.32435,-120.815216,20.0,13.35,0
2010-05-27 12:39:59,34.32435,-120.815216,20.0,13.15,0
2010-05-27 12:59:59,34.32435,-120.815216,20.0,13.27,0
2010-05-27 13:19:59,34.32435,-120.815216,20.0,13.25,1
2010-05-27 13:40:00,34.32435,-120.815216,20.0,13.24,0
2010-05-27 14:00:00,34.32435,-120.815216,20.0,12.98,1
2010-05-27 14:20:00,34.32435,-120.815216,20.0,12.84,1
2010-05-27 14:40:00,34.32435,-120.815216,20.0,12.89,1
2010-05-27 15:00:00,34.32435,-120.815216,20.0,12.86,1
2010-05-27 15:19:59,34.32435,-120.815216,20.0,12.85,1
2010-05-27 15:39:59,34.32435,-120.815216,20.0,12.86,1
2010-05-27 15:59:59,34.32435,-120.815216,20.0,12.87,2
2010-05-27 16:19:59,34.32435,-120.815216,20.0,12.88,2
2010-05-27 16:40:00,34.32435,-120.815216,20.0,12.95,2
2010-05-27 17:00:00,34.32435,-120.815216,20.0,12.98,1
2010-05-27 17:20:00,34.32435,-120.815216,20.0,13.02,1
2010-05-27 17:40:00,34.32435,-120.815216,20.0,13.06,2
2010-05-27 18:00:00,34.32435,-120.815216,20.0,13.12,2
2010-05-27 18:19:59,34.32435,-120.815216,20.0,13.23,0
2010-05-27 18:39:59,34.32435,-120.815216,20.0,13.24,1
2010-05-27 18:59:59,34.32435,-120.815216,20.0,13.24,1
2010-05-27 19:19:59,34.32435,-120.815216,20.0,13.26,0
2010-05-27 19:40:00,34.32435,-120.815216,20.0,13.19,0
2010-05-27 20:00:00,34.32435,-120.815216,20.0,13.23,0
2010-05-27 20:20:00,34.32435,-120.815216,20.0,13.31,0
2010-05-27 20:40:00,34.32435,-120.815216,20.0,13.22,0
2010-05-27 21:00:00,34.32435,-120.815216,20.0,13.05,1
2010-05-27 21:19:59,34.32435,-120.815216,20.0,13.44,0
2010-05-27 21:39:59,34.32435,-120.815216,20.0,13.37,0
2010-05-27 21:59:59,34.32435,-120.815216,20.0,13.47,0
2010-05-27 22:19:59,34.32435,-120.815216,20.0,13.16,0
2010-05-27 22:40:00,34.32435,-120.815216,20.0,13.04,1
2010-05-27 23:00:00,34.32435,-120.815216,20.0,13.17,1
2010-05-27 23:20:00,34.32435,-120.815216,20.0,12.88,1
2010-05-27 23:40:00,34.32435,-120.815216,20.0,13.12,1
2010-05-28 00:00:00,34.32435,-120.815216,20.0,13.16,1
2010-05-28 00:19:59,34.32435,-120.815216,20.0,13.47,1
2010-05-28 00:39:59,34.32435,-120.815216,20.0,13.49,1
2010-05-28 00:59:59,34.32435,-120.815216,20.0,13.54,1
2010-05-28 01:19:59,34.32435,-120.815216,20.0,13.52,1
2010-05-28 01:40:00,34.32435,-120.815216,20.0,13.19,1
